athlete_id,rank,name,country,round,round_score,round_rank,ascent,ascent_top,ascent_top_tries,ascent_zone,ascent_zone_tries,sex,event_id,starting_group,event,location
12383,53,FRANKEN Ariane,AUT,qualification,1T3z 4 6,53,1,FALSE,4,TRUE,2,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12383,53,FRANKEN Ariane,AUT,qualification,1T3z 4 6,53,2,FALSE,NA,FALSE,NA,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12383,53,FRANKEN Ariane,AUT,qualification,1T3z 4 6,53,3,FALSE,10,FALSE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12383,53,FRANKEN Ariane,AUT,qualification,1T3z 4 6,53,4,FALSE,5,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12383,53,FRANKEN Ariane,AUT,qualification,1T3z 4 6,53,5,TRUE,4,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
4121,53,KALLIA Evdoxia-Aikaterini,GRE,qualification,1T3z 1 6,53,1,FALSE,3,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
4121,53,KALLIA Evdoxia-Aikaterini,GRE,qualification,1T3z 1 6,53,2,FALSE,11,FALSE,11,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
4121,53,KALLIA Evdoxia-Aikaterini,GRE,qualification,1T3z 1 6,53,3,FALSE,7,TRUE,4,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
4121,53,KALLIA Evdoxia-Aikaterini,GRE,qualification,1T3z 1 6,53,4,TRUE,1,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
4121,53,KALLIA Evdoxia-Aikaterini,GRE,qualification,1T3z 1 6,53,5,FALSE,8,FALSE,8,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
316,55,CAULIER Chloe,BEL,qualification,0T5z 0 6,55,1,FALSE,4,TRUE,2,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
316,55,CAULIER Chloe,BEL,qualification,0T5z 0 6,55,2,FALSE,3,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
316,55,CAULIER Chloe,BEL,qualification,0T5z 0 6,55,3,FALSE,5,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
316,55,CAULIER Chloe,BEL,qualification,0T5z 0 6,55,4,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
316,55,CAULIER Chloe,BEL,qualification,0T5z 0 6,55,5,FALSE,3,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12507,55,SANTINI MIKULIĆ Anja,CRO,qualification,1T3z 3 8,55,1,FALSE,2,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12507,55,SANTINI MIKULIĆ Anja,CRO,qualification,1T3z 3 8,55,2,FALSE,9,FALSE,9,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12507,55,SANTINI MIKULIĆ Anja,CRO,qualification,1T3z 3 8,55,3,FALSE,7,TRUE,6,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12507,55,SANTINI MIKULIĆ Anja,CRO,qualification,1T3z 3 8,55,4,TRUE,3,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12507,55,SANTINI MIKULIĆ Anja,CRO,qualification,1T3z 3 8,55,5,FALSE,6,FALSE,6,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
1137,57,KRUDER Julija,SLO,qualification,0T5z 0 10,57,1,FALSE,5,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
1137,57,KRUDER Julija,SLO,qualification,0T5z 0 10,57,2,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
1137,57,KRUDER Julija,SLO,qualification,0T5z 0 10,57,3,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
1137,57,KRUDER Julija,SLO,qualification,0T5z 0 10,57,4,FALSE,4,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
1137,57,KRUDER Julija,SLO,qualification,0T5z 0 10,57,5,FALSE,4,TRUE,4,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12501,57,SLOBODOVÁ Lea,SVK,qualification,1T2z 1 2,57,1,TRUE,1,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12501,57,SLOBODOVÁ Lea,SVK,qualification,1T2z 1 2,57,2,FALSE,10,FALSE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12501,57,SLOBODOVÁ Lea,SVK,qualification,1T2z 1 2,57,3,FALSE,12,FALSE,12,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12501,57,SLOBODOVÁ Lea,SVK,qualification,1T2z 1 2,57,4,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12501,57,SLOBODOVÁ Lea,SVK,qualification,1T2z 1 2,57,5,FALSE,6,FALSE,6,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12859,59,GALEOVA Ema,CZE,qualification,0T3z 0 5,59,1,FALSE,3,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12859,59,GALEOVA Ema,CZE,qualification,0T3z 0 5,59,2,FALSE,9,FALSE,9,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12859,59,GALEOVA Ema,CZE,qualification,0T3z 0 5,59,3,FALSE,8,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12859,59,GALEOVA Ema,CZE,qualification,0T3z 0 5,59,4,FALSE,5,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12859,59,GALEOVA Ema,CZE,qualification,0T3z 0 5,59,5,FALSE,7,FALSE,7,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3254,59,KÜMIN Andrea,SUI,qualification,0T5z 0 11,59,1,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3254,59,KÜMIN Andrea,SUI,qualification,0T5z 0 11,59,2,FALSE,6,TRUE,4,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3254,59,KÜMIN Andrea,SUI,qualification,0T5z 0 11,59,3,FALSE,5,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3254,59,KÜMIN Andrea,SUI,qualification,0T5z 0 11,59,4,FALSE,2,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3254,59,KÜMIN Andrea,SUI,qualification,0T5z 0 11,59,5,FALSE,5,TRUE,2,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13857,59,Stasiuk Maya,AUS,qualification,0T3z 0 5,59,1,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13857,59,Stasiuk Maya,AUS,qualification,0T3z 0 5,59,2,FALSE,3,FALSE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13857,59,Stasiuk Maya,AUS,qualification,0T3z 0 5,59,3,FALSE,6,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13857,59,Stasiuk Maya,AUS,qualification,0T3z 0 5,59,4,FALSE,6,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13857,59,Stasiuk Maya,AUS,qualification,0T3z 0 5,59,5,FALSE,6,FALSE,6,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3086,62,KINDLIHAGEN Ingrid,NOR,qualification,0T5z 0 12,62,1,FALSE,5,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3086,62,KINDLIHAGEN Ingrid,NOR,qualification,0T5z 0 12,62,2,FALSE,4,TRUE,4,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3086,62,KINDLIHAGEN Ingrid,NOR,qualification,0T5z 0 12,62,3,FALSE,5,TRUE,2,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3086,62,KINDLIHAGEN Ingrid,NOR,qualification,0T5z 0 12,62,4,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3086,62,KINDLIHAGEN Ingrid,NOR,qualification,0T5z 0 12,62,5,FALSE,6,TRUE,4,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3620,63,SCHIFFELEERS Amber,NED,qualification,0T4z 0 5,63,1,FALSE,3,TRUE,2,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3620,63,SCHIFFELEERS Amber,NED,qualification,0T4z 0 5,63,2,FALSE,1,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3620,63,SCHIFFELEERS Amber,NED,qualification,0T4z 0 5,63,3,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3620,63,SCHIFFELEERS Amber,NED,qualification,0T4z 0 5,63,4,FALSE,3,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3620,63,SCHIFFELEERS Amber,NED,qualification,0T4z 0 5,63,5,FALSE,5,FALSE,5,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13975,63,VÁSQUEZ Maya,CHI,qualification,0T3z 0 7,63,1,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13975,63,VÁSQUEZ Maya,CHI,qualification,0T3z 0 7,63,2,FALSE,10,FALSE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13975,63,VÁSQUEZ Maya,CHI,qualification,0T3z 0 7,63,3,FALSE,8,TRUE,5,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13975,63,VÁSQUEZ Maya,CHI,qualification,0T3z 0 7,63,4,FALSE,6,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13975,63,VÁSQUEZ Maya,CHI,qualification,0T3z 0 7,63,5,FALSE,7,FALSE,7,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13713,65,BERGMANN Katharina,AUT,qualification,0T3z 0 8,65,1,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13713,65,BERGMANN Katharina,AUT,qualification,0T3z 0 8,65,2,FALSE,10,FALSE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13713,65,BERGMANN Katharina,AUT,qualification,0T3z 0 8,65,3,FALSE,8,TRUE,6,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13713,65,BERGMANN Katharina,AUT,qualification,0T3z 0 8,65,4,FALSE,6,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13713,65,BERGMANN Katharina,AUT,qualification,0T3z 0 8,65,5,FALSE,5,FALSE,5,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
14483,65,BJARNASON Svana,ISL,qualification,0T3z 0 8,65,1,FALSE,4,TRUE,2,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
14483,65,BJARNASON Svana,ISL,qualification,0T3z 0 8,65,2,FALSE,9,FALSE,9,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
14483,65,BJARNASON Svana,ISL,qualification,0T3z 0 8,65,3,FALSE,7,TRUE,5,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
14483,65,BJARNASON Svana,ISL,qualification,0T3z 0 8,65,4,FALSE,5,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
14483,65,BJARNASON Svana,ISL,qualification,0T3z 0 8,65,5,FALSE,6,FALSE,6,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3121,65,GRÜNEWALD Florence,GER,qualification,0T4z 0 10,65,1,FALSE,6,TRUE,4,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3121,65,GRÜNEWALD Florence,GER,qualification,0T4z 0 10,65,2,FALSE,4,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3121,65,GRÜNEWALD Florence,GER,qualification,0T4z 0 10,65,3,FALSE,6,TRUE,2,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3121,65,GRÜNEWALD Florence,GER,qualification,0T4z 0 10,65,4,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3121,65,GRÜNEWALD Florence,GER,qualification,0T4z 0 10,65,5,FALSE,7,FALSE,7,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12796,65,MAY Valissya,BUL,qualification,0T3z 0 8,65,1,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12796,65,MAY Valissya,BUL,qualification,0T3z 0 8,65,2,FALSE,5,FALSE,5,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12796,65,MAY Valissya,BUL,qualification,0T3z 0 8,65,3,FALSE,6,TRUE,4,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12796,65,MAY Valissya,BUL,qualification,0T3z 0 8,65,4,FALSE,6,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12796,65,MAY Valissya,BUL,qualification,0T3z 0 8,65,5,FALSE,5,FALSE,5,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12682,65,ZRINSKI Karla,CRO,qualification,0T4z 0 10,65,1,FALSE,5,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12682,65,ZRINSKI Karla,CRO,qualification,0T4z 0 10,65,2,FALSE,5,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12682,65,ZRINSKI Karla,CRO,qualification,0T4z 0 10,65,3,FALSE,6,TRUE,5,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12682,65,ZRINSKI Karla,CRO,qualification,0T4z 0 10,65,4,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12682,65,ZRINSKI Karla,CRO,qualification,0T4z 0 10,65,5,FALSE,9,FALSE,9,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13945,70,KELLEY Anna,CAN,qualification,0T4z 0 11,70,1,FALSE,1,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13945,70,KELLEY Anna,CAN,qualification,0T4z 0 11,70,2,FALSE,8,TRUE,6,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13945,70,KELLEY Anna,CAN,qualification,0T4z 0 11,70,3,FALSE,6,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13945,70,KELLEY Anna,CAN,qualification,0T4z 0 11,70,4,FALSE,6,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13945,70,KELLEY Anna,CAN,qualification,0T4z 0 11,70,5,FALSE,7,FALSE,7,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
2651,71,ARUN Prateeksha,IND,qualification,0T2z 0 2,71,1,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
2651,71,ARUN Prateeksha,IND,qualification,0T2z 0 2,71,2,FALSE,10,FALSE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
2651,71,ARUN Prateeksha,IND,qualification,0T2z 0 2,71,3,FALSE,12,FALSE,12,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
2651,71,ARUN Prateeksha,IND,qualification,0T2z 0 2,71,4,FALSE,5,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
2651,71,ARUN Prateeksha,IND,qualification,0T2z 0 2,71,5,FALSE,11,FALSE,11,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3911,71,CONTRERAS Alejandra,CHI,qualification,0T3z 0 4,71,1,FALSE,3,TRUE,2,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3911,71,CONTRERAS Alejandra,CHI,qualification,0T3z 0 4,71,2,FALSE,NA,FALSE,NA,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3911,71,CONTRERAS Alejandra,CHI,qualification,0T3z 0 4,71,3,FALSE,6,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3911,71,CONTRERAS Alejandra,CHI,qualification,0T3z 0 4,71,4,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3911,71,CONTRERAS Alejandra,CHI,qualification,0T3z 0 4,71,5,FALSE,13,FALSE,13,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3161,73,Aguado Valentina,ARG,qualification,0T3z 0 5,73,1,FALSE,6,TRUE,2,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3161,73,Aguado Valentina,ARG,qualification,0T3z 0 5,73,2,FALSE,10,FALSE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3161,73,Aguado Valentina,ARG,qualification,0T3z 0 5,73,3,FALSE,14,FALSE,14,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3161,73,Aguado Valentina,ARG,qualification,0T3z 0 5,73,4,FALSE,6,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
3161,73,Aguado Valentina,ARG,qualification,0T3z 0 5,73,5,FALSE,5,TRUE,2,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12901,73,FARHAT DE ARAUJO FRAGA TIMO Laura,BRA,qualification,0T3z 0 5,73,1,FALSE,5,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12901,73,FARHAT DE ARAUJO FRAGA TIMO Laura,BRA,qualification,0T3z 0 5,73,2,FALSE,7,FALSE,7,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12901,73,FARHAT DE ARAUJO FRAGA TIMO Laura,BRA,qualification,0T3z 0 5,73,3,FALSE,6,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12901,73,FARHAT DE ARAUJO FRAGA TIMO Laura,BRA,qualification,0T3z 0 5,73,4,FALSE,4,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12901,73,FARHAT DE ARAUJO FRAGA TIMO Laura,BRA,qualification,0T3z 0 5,73,5,FALSE,10,FALSE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
15101,73,LEI Si Wan,MAC,qualification,0T2z 0 7,73,1,FALSE,5,TRUE,4,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
15101,73,LEI Si Wan,MAC,qualification,0T2z 0 7,73,2,FALSE,8,FALSE,8,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
15101,73,LEI Si Wan,MAC,qualification,0T2z 0 7,73,3,FALSE,12,FALSE,12,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
15101,73,LEI Si Wan,MAC,qualification,0T2z 0 7,73,4,FALSE,7,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
15101,73,LEI Si Wan,MAC,qualification,0T2z 0 7,73,5,FALSE,8,FALSE,8,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
1023,73,PAPETTI Federica,ITA,qualification,0T3z 0 5,73,1,FALSE,3,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
1023,73,PAPETTI Federica,ITA,qualification,0T3z 0 5,73,2,FALSE,NA,FALSE,NA,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
1023,73,PAPETTI Federica,ITA,qualification,0T3z 0 5,73,3,FALSE,7,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
1023,73,PAPETTI Federica,ITA,qualification,0T3z 0 5,73,4,FALSE,5,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
1023,73,PAPETTI Federica,ITA,qualification,0T3z 0 5,73,5,FALSE,8,FALSE,8,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
14479,77,BLOMSTERBERG Lukka Mörk,ISL,qualification,0T1z 0 1,77,1,FALSE,3,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
14479,77,BLOMSTERBERG Lukka Mörk,ISL,qualification,0T1z 0 1,77,2,FALSE,10,FALSE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
14479,77,BLOMSTERBERG Lukka Mörk,ISL,qualification,0T1z 0 1,77,3,FALSE,10,FALSE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
14479,77,BLOMSTERBERG Lukka Mörk,ISL,qualification,0T1z 0 1,77,4,FALSE,10,FALSE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
14479,77,BLOMSTERBERG Lukka Mörk,ISL,qualification,0T1z 0 1,77,5,FALSE,5,FALSE,5,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13780,78,JANATA-BURNS Ariane,RSA,qualification,0T1z 0 2,78,1,FALSE,5,TRUE,2,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13780,78,JANATA-BURNS Ariane,RSA,qualification,0T1z 0 2,78,2,FALSE,7,FALSE,7,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13780,78,JANATA-BURNS Ariane,RSA,qualification,0T1z 0 2,78,3,FALSE,9,FALSE,9,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13780,78,JANATA-BURNS Ariane,RSA,qualification,0T1z 0 2,78,4,FALSE,9,FALSE,9,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13780,78,JANATA-BURNS Ariane,RSA,qualification,0T1z 0 2,78,5,FALSE,7,FALSE,7,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13902,79,HEIKKINEN Iris,FIN,qualification,0T1z 0 5,79,1,FALSE,5,TRUE,5,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13902,79,HEIKKINEN Iris,FIN,qualification,0T1z 0 5,79,2,FALSE,11,FALSE,11,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13902,79,HEIKKINEN Iris,FIN,qualification,0T1z 0 5,79,3,FALSE,12,FALSE,12,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13902,79,HEIKKINEN Iris,FIN,qualification,0T1z 0 5,79,4,FALSE,8,FALSE,8,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13902,79,HEIKKINEN Iris,FIN,qualification,0T1z 0 5,79,5,FALSE,6,FALSE,6,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12499,79,WILLY Sina,AUT,qualification,0T3z 0 10,79,1,FALSE,8,TRUE,4,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12499,79,WILLY Sina,AUT,qualification,0T3z 0 10,79,2,FALSE,9,FALSE,9,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12499,79,WILLY Sina,AUT,qualification,0T3z 0 10,79,3,FALSE,5,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12499,79,WILLY Sina,AUT,qualification,0T3z 0 10,79,4,FALSE,6,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
12499,79,WILLY Sina,AUT,qualification,0T3z 0 10,79,5,FALSE,9,FALSE,9,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
2811,81,LOIKAS Laura,FIN,qualification,0T2z 0 3,81,1,FALSE,7,TRUE,2,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
2811,81,LOIKAS Laura,FIN,qualification,0T2z 0 3,81,2,FALSE,8,FALSE,8,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
2811,81,LOIKAS Laura,FIN,qualification,0T2z 0 3,81,3,FALSE,7,FALSE,7,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
2811,81,LOIKAS Laura,FIN,qualification,0T2z 0 3,81,4,FALSE,3,TRUE,1,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
2811,81,LOIKAS Laura,FIN,qualification,0T2z 0 3,81,5,FALSE,6,FALSE,6,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
15669,81,ORTIZ RUIZ Tamara Fatima,PER,qualification,0T0z 0 0,81,1,FALSE,7,FALSE,7,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
15669,81,ORTIZ RUIZ Tamara Fatima,PER,qualification,0T0z 0 0,81,2,FALSE,10,FALSE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
15669,81,ORTIZ RUIZ Tamara Fatima,PER,qualification,0T0z 0 0,81,3,FALSE,13,FALSE,13,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
15669,81,ORTIZ RUIZ Tamara Fatima,PER,qualification,0T0z 0 0,81,4,FALSE,10,FALSE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
15669,81,ORTIZ RUIZ Tamara Fatima,PER,qualification,0T0z 0 0,81,5,FALSE,20,FALSE,20,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13237,83,MUKHEIBIR Lauren,RSA,qualification,0T2z 0 15,83,1,FALSE,10,TRUE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13237,83,MUKHEIBIR Lauren,RSA,qualification,0T2z 0 15,83,2,FALSE,12,FALSE,12,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13237,83,MUKHEIBIR Lauren,RSA,qualification,0T2z 0 15,83,3,FALSE,14,FALSE,14,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13237,83,MUKHEIBIR Lauren,RSA,qualification,0T2z 0 15,83,4,FALSE,8,TRUE,5,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13237,83,MUKHEIBIR Lauren,RSA,qualification,0T2z 0 15,83,5,FALSE,20,FALSE,20,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
4135,84,VALSAMIDI Danai,GRE,qualification,0T1z 0 3,84,1,FALSE,7,FALSE,7,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
4135,84,VALSAMIDI Danai,GRE,qualification,0T1z 0 3,84,2,FALSE,10,FALSE,10,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
4135,84,VALSAMIDI Danai,GRE,qualification,0T1z 0 3,84,3,FALSE,12,FALSE,12,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
4135,84,VALSAMIDI Danai,GRE,qualification,0T1z 0 3,84,4,FALSE,4,TRUE,3,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
4135,84,VALSAMIDI Danai,GRE,qualification,0T1z 0 3,84,5,FALSE,18,FALSE,18,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13661,NA,BRIGGS Evangelina,CAN,qualification,DNS,NA,1,FALSE,NA,FALSE,NA,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
13661,NA,BRIGGS Evangelina,CAN,qualification,DNS,NA,2,FALSE,NA,FALSE,NA,W,1356,NA,IFSC World Cup Innsbruck 2024,Innsbruck
